timestamp,buyer,seller,symbol,currency,price,quantity
452200,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,891.0,20
452200,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,641.0,14
452200,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,641.0,6
452300,,,DJEMBES,SEASHELLS,13403.0,3
452300,,,SQUID_INK,SEASHELLS,1890.0,2
452300,,,VOLCANIC_ROCK,SEASHELLS,10390.0,6
452300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,395.0,10
452300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,395.0,1
452300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,173.0,10
452300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,173.0,1
452300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,41.0,10
452300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,41.0,1
452300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,890.0,10
452300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,890.0,1
452300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,641.0,10
452300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,641.0,1
452700,,,KELP,SEASHELLS,2043.0,3
452700,,,SQUID_INK,SEASHELLS,1890.0,3
452900,,,RAINFOREST_RESIN,SEASHELLS,9998.0,4
453100,,,DJEMBES,SEASHELLS,13405.0,2
453100,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,395.0,12
453100,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,173.0,12
453100,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,42.0,12
453100,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,891.0,12
453100,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,642.0,12
453200,,,JAMS,SEASHELLS,6525.0,3
453300,,,KELP,SEASHELLS,2043.0,6
453300,,,KELP,SEASHELLS,2046.0,2
453300,,,RAINFOREST_RESIN,SEASHELLS,9999.0,1
453300,,,SQUID_INK,SEASHELLS,1889.0,6
453300,,,SQUID_INK,SEASHELLS,1892.0,2
453300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,400.0,15
453300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,178.0,15
453300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,897.0,15
453300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,647.0,15
453500,,,DJEMBES,SEASHELLS,13403.0,2
453600,,,DJEMBES,SEASHELLS,13402.0,3
453600,,,RAINFOREST_RESIN,SEASHELLS,9997.0,8
453700,,,KELP,SEASHELLS,2043.0,2
453700,,,SQUID_INK,SEASHELLS,1887.0,2
453800,,,CROISSANTS,SEASHELLS,4263.0,8
453800,,,DJEMBES,SEASHELLS,13402.0,4
453800,,,KELP,SEASHELLS,2043.0,1
453800,,,SQUID_INK,SEASHELLS,1885.0,1
454000,,,JAMS,SEASHELLS,6524.0,6
454100,,,KELP,SEASHELLS,2043.0,1
454100,,,KELP,SEASHELLS,2043.0,1
454100,,,SQUID_INK,SEASHELLS,1870.0,1
454100,,,SQUID_INK,SEASHELLS,1870.0,1
454200,,,VOLCANIC_ROCK,SEASHELLS,10397.0,9
454300,,,KELP,SEASHELLS,2045.0,1
454300,,,SQUID_INK,SEASHELLS,1871.0,1
454300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,400.0,11
454300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,178.0,11
454300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,897.0,11
454300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,647.0,11
454400,,,JAMS,SEASHELLS,6523.0,7
454400,,,RAINFOREST_RESIN,SEASHELLS,10001.0,1
454600,,,CROISSANTS,SEASHELLS,4263.0,8
454600,,,SQUID_INK,SEASHELLS,1865.0,1
454700,,,DJEMBES,SEASHELLS,13399.0,2
454700,,,KELP,SEASHELLS,2045.0,1
454800,,,CROISSANTS,SEASHELLS,4264.0,7
454900,,,DJEMBES,SEASHELLS,13398.0,10
454900,,,KELP,SEASHELLS,2044.0,1
454900,,,SQUID_INK,SEASHELLS,1862.0,1
455000,,,VOLCANIC_ROCK,SEASHELLS,10392.0,3
455100,,,KELP,SEASHELLS,2042.0,1
455100,,,SQUID_INK,SEASHELLS,1868.0,1
455300,,,KELP,SEASHELLS,2044.0,1
455300,,,SQUID_INK,SEASHELLS,1876.0,1
455400,,,KELP,SEASHELLS,2042.0,5
455500,,,DJEMBES,SEASHELLS,13398.0,6
455600,,,RAINFOREST_RESIN,SEASHELLS,10001.0,1
455700,,,CROISSANTS,SEASHELLS,4264.0,7
455700,,,JAMS,SEASHELLS,6525.0,10
455900,,,RAINFOREST_RESIN,SEASHELLS,10001.0,1
456000,,,KELP,SEASHELLS,2043.0,8
456000,,,PICNIC_BASKET1,SEASHELLS,58464.0,8
456000,,,PICNIC_BASKET2,SEASHELLS,30073.0,8
456000,,,SQUID_INK,SEASHELLS,1874.0,8
456100,,,KELP,SEASHELLS,2042.0,2
456100,,,SQUID_INK,SEASHELLS,1870.0,2
456200,,,CROISSANTS,SEASHELLS,4263.0,8
456400,,,CROISSANTS,SEASHELLS,4262.0,9
456500,,,CROISSANTS,SEASHELLS,4262.0,4
456500,,,DJEMBES,SEASHELLS,13400.0,1
456500,,,JAMS,SEASHELLS,6524.0,7
456500,,,VOLCANIC_ROCK,SEASHELLS,10394.0,10
456600,,,RAINFOREST_RESIN,SEASHELLS,9999.0,1
456700,,,JAMS,SEASHELLS,6524.0,10
456700,,,KELP,SEASHELLS,2042.0,1
456700,,,SQUID_INK,SEASHELLS,1867.0,1
456800,,,RAINFOREST_RESIN,SEASHELLS,10008.0,1
456800,,,VOLCANIC_ROCK,SEASHELLS,10392.0,8
457000,,,KELP,SEASHELLS,2045.0,14
457000,,,SQUID_INK,SEASHELLS,1872.0,14
457200,,,CROISSANTS,SEASHELLS,4263.0,7
457200,,,JAMS,SEASHELLS,6524.0,7
457200,,,JAMS,SEASHELLS,6525.0,9
457200,,,KELP,SEASHELLS,2042.0,1
457200,,,SQUID_INK,SEASHELLS,1868.0,1
457300,,,CROISSANTS,SEASHELLS,4263.0,8
457300,,,JAMS,SEASHELLS,6524.0,3
457400,,,JAMS,SEASHELLS,6525.0,12
457400,,,VOLCANIC_ROCK,SEASHELLS,10392.0,5
457700,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,394.0,15
457700,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,394.0,2
457700,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,172.0,15
457700,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,172.0,2
457700,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,41.0,15
457700,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,41.0,2
457700,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,889.0,15
457700,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,889.0,2
457700,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,640.0,15
457700,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,640.0,2
458000,,,KELP,SEASHELLS,2043.0,1
458400,,,KELP,SEASHELLS,2043.0,1
458400,,,KELP,SEASHELLS,2041.0,8
458400,,,KELP,SEASHELLS,2041.0,2
458400,,,SQUID_INK,SEASHELLS,1875.0,1
458400,,,SQUID_INK,SEASHELLS,1873.0,8
458400,,,SQUID_INK,SEASHELLS,1873.0,2
458500,,,KELP,SEASHELLS,2041.0,1
458500,,,SQUID_INK,SEASHELLS,1874.0,1
458600,,,DJEMBES,SEASHELLS,13395.0,2
458700,,,CROISSANTS,SEASHELLS,4265.0,8
458700,,,DJEMBES,SEASHELLS,13394.0,2
458800,,,JAMS,SEASHELLS,6526.0,8
458800,,,KELP,SEASHELLS,2041.0,1
458800,,,PICNIC_BASKET1,SEASHELLS,58500.0,2
458800,,,SQUID_INK,SEASHELLS,1873.0,1
459000,,,VOLCANIC_ROCK,SEASHELLS,10359.0,9
459100,,,KELP,SEASHELLS,2040.0,1
459100,,,SQUID_INK,SEASHELLS,1869.0,1
459200,,,KELP,SEASHELLS,2042.0,1
459200,,,SQUID_INK,SEASHELLS,1869.0,1
459600,,,KELP,SEASHELLS,2040.0,1
459600,,,KELP,SEASHELLS,2040.0,1
459600,,,SQUID_INK,SEASHELLS,1866.0,1
459600,,,SQUID_INK,SEASHELLS,1866.0,1
459700,,,RAINFOREST_RESIN,SEASHELLS,10003.0,4
459900,,,KELP,SEASHELLS,2040.0,1
459900,,,KELP,SEASHELLS,2041.0,1
459900,,,SQUID_INK,SEASHELLS,1865.0,1
459900,,,SQUID_INK,SEASHELLS,1865.0,1
459900,,,VOLCANIC_ROCK,SEASHELLS,10360.0,9
460100,,,KELP,SEASHELLS,2040.0,1
460100,,,SQUID_INK,SEASHELLS,1858.0,1
460200,,,PICNIC_BASKET1,SEASHELLS,58500.0,6
460200,,,PICNIC_BASKET2,SEASHELLS,30078.0,6
460300,,,KELP,SEASHELLS,2043.0,2
460300,,,SQUID_INK,SEASHELLS,1858.0,2
460500,,,KELP,SEASHELLS,2040.0,1
460500,,,SQUID_INK,SEASHELLS,1854.0,1
460500,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,376.0,14
460500,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,376.0,2
460500,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,160.0,14
460500,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,160.0,2
460500,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,37.0,14
460500,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,37.0,2
460500,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,872.0,14
460500,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,872.0,2
460500,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,623.0,14
460500,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,623.0,2
460600,,,JAMS,SEASHELLS,6528.0,8
460600,,,RAINFOREST_RESIN,SEASHELLS,9992.0,1
460700,,,CROISSANTS,SEASHELLS,4265.0,5
460800,,,KELP,SEASHELLS,2041.0,5
460900,,,KELP,SEASHELLS,2043.0,10
460900,,,SQUID_INK,SEASHELLS,1853.0,10
461100,,,DJEMBES,SEASHELLS,13403.0,3
461100,,,KELP,SEASHELLS,2042.0,1
461100,,,SQUID_INK,SEASHELLS,1853.0,1
461200,,,KELP,SEASHELLS,2040.0,1
461200,,,SQUID_INK,SEASHELLS,1845.0,1
461300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,382.0,18
461300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,163.0,18
461300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,38.0,18
461300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,877.0,18
461300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,627.0,18
461400,,,DJEMBES,SEASHELLS,13402.0,2
461500,,,KELP,SEASHELLS,2042.0,1
461500,,,MAGNIFICENT_MACARONS,SEASHELLS,659.0,5
461800,,,CROISSANTS,SEASHELLS,4264.0,5
461800,,,VOLCANIC_ROCK,SEASHELLS,10368.0,1
462000,,,DJEMBES,SEASHELLS,13402.0,4
462100,,,CROISSANTS,SEASHELLS,4264.0,5
462200,,,DJEMBES,SEASHELLS,13401.0,4
462200,,,VOLCANIC_ROCK,SEASHELLS,10368.0,3
462200,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,374.0,10
462200,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,374.0,1
462200,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,374.0,2
462200,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,158.0,10
462200,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,158.0,1
462200,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,158.0,2
462200,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,36.0,10
462200,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,36.0,1
462200,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,869.0,10
462200,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,869.0,1
462200,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,869.0,2
462200,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,619.0,10
462200,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,619.0,1
462200,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,619.0,2
462400,,,PICNIC_BASKET1,SEASHELLS,58524.0,8
462400,,,PICNIC_BASKET2,SEASHELLS,30094.0,8
462500,,,JAMS,SEASHELLS,6531.0,9
462800,,,KELP,SEASHELLS,2043.0,1
462800,,,SQUID_INK,SEASHELLS,1846.0,1
463100,,,CROISSANTS,SEASHELLS,4264.0,9
463100,,,DJEMBES,SEASHELLS,13398.0,3
463200,,,CROISSANTS,SEASHELLS,4264.0,8
463400,,,DJEMBES,SEASHELLS,13399.0,5
463500,,,KELP,SEASHELLS,2040.0,1
463500,,,SQUID_INK,SEASHELLS,1837.0,1
463500,,,VOLCANIC_ROCK,SEASHELLS,10360.0,8
463500,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,366.0,10
463500,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,151.0,10
463500,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,34.0,10
463500,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,860.0,10
463500,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,611.0,10
463700,,,KELP,SEASHELLS,2040.0,1
463700,,,SQUID_INK,SEASHELLS,1836.0,1
463700,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,373.0,10
463700,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,373.0,2
463700,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,156.0,10
463700,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,156.0,2
463700,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,36.0,10
463700,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,36.0,2
463700,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,867.0,10
463700,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,867.0,2
463700,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,617.0,10
463700,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,617.0,2
463900,,,RAINFOREST_RESIN,SEASHELLS,9992.0,1
464100,,,DJEMBES,SEASHELLS,13399.0,4
464100,,,KELP,SEASHELLS,2041.0,1
464100,,,SQUID_INK,SEASHELLS,1839.0,1
464100,,,VOLCANIC_ROCK,SEASHELLS,10359.0,7
464300,,,MAGNIFICENT_MACARONS,SEASHELLS,625.0,5
464300,,,MAGNIFICENT_MACARONS,SEASHELLS,625.0,2
464400,,,VOLCANIC_ROCK,SEASHELLS,10358.0,6
464500,,,KELP,SEASHELLS,2042.0,1
464500,,,SQUID_INK,SEASHELLS,1838.0,1
464600,,,RAINFOREST_RESIN,SEASHELLS,10008.0,6
464700,,,JAMS,SEASHELLS,6526.0,5
464900,,,KELP,SEASHELLS,2040.0,4
465000,,,RAINFOREST_RESIN,SEASHELLS,10000.0,5
465200,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,373.0,15
465200,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,157.0,15
465200,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,36.0,15
465200,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,868.0,15
465200,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,618.0,15
465300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,371.0,15
465300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,157.0,15
465300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,36.0,15
465300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,868.0,15
465300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,618.0,15
465400,,,KELP,SEASHELLS,2042.0,1
465400,,,SQUID_INK,SEASHELLS,1838.0,1
465500,,,KELP,SEASHELLS,2040.0,1
465500,,,KELP,SEASHELLS,2040.0,1
465500,,,SQUID_INK,SEASHELLS,1836.0,1
465500,,,SQUID_INK,SEASHELLS,1837.0,1
465600,,,KELP,SEASHELLS,2042.0,1
465600,,,SQUID_INK,SEASHELLS,1839.0,1
465700,,,KELP,SEASHELLS,2042.0,1
465700,,,SQUID_INK,SEASHELLS,1841.0,1
465900,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,386.0,16
465900,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,167.0,16
465900,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,881.0,16
465900,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,632.0,16
466000,,,KELP,SEASHELLS,2040.0,2
466000,,,KELP,SEASHELLS,2041.0,2
466000,,,SQUID_INK,SEASHELLS,1842.0,2
466000,,,SQUID_INK,SEASHELLS,1843.0,2
466100,,,VOLCANIC_ROCK,SEASHELLS,10381.0,10
466300,,,DJEMBES,SEASHELLS,13403.0,3
466400,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,384.0,12
466400,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,164.0,12
466400,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,38.0,12
466400,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,878.0,12
466400,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,629.0,12
466500,,,KELP,SEASHELLS,2043.0,2
466500,,,RAINFOREST_RESIN,SEASHELLS,10008.0,4
466500,,,SQUID_INK,SEASHELLS,1847.0,2
466500,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,388.0,14
466500,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,168.0,14
466500,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,40.0,14
466500,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,883.0,14
466500,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,633.0,14
466600,,,RAINFOREST_RESIN,SEASHELLS,9998.0,1
467000,,,JAMS,SEASHELLS,6528.0,7
467200,,,CROISSANTS,SEASHELLS,4262.0,8
467200,,,KELP,SEASHELLS,2042.0,2
467200,,,SQUID_INK,SEASHELLS,1844.0,2
467300,,,CROISSANTS,SEASHELLS,4262.0,5
467300,,,DJEMBES,SEASHELLS,13402.0,4
467300,,,KELP,SEASHELLS,2041.0,1
467300,,,SQUID_INK,SEASHELLS,1842.0,1
467300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,381.0,8
467300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,163.0,8
467300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,38.0,8
467300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,876.0,8
467300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,627.0,8
467400,,,CROISSANTS,SEASHELLS,4262.0,5
467400,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,381.0,10
467400,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,381.0,2
467400,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,163.0,10
467400,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,163.0,2
467400,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,38.0,10
467400,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,38.0,2
467400,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,877.0,10
467400,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,877.0,2
467400,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,628.0,10
467400,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,628.0,2
467500,,,KELP,SEASHELLS,2040.0,3
467500,,,RAINFOREST_RESIN,SEASHELLS,9992.0,4
467500,,,SQUID_INK,SEASHELLS,1838.0,3
467600,,,CROISSANTS,SEASHELLS,4261.0,6
467600,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,381.0,7
467600,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,163.0,7
467600,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,38.0,7
467600,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,877.0,7
467600,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,628.0,7
467800,,,RAINFOREST_RESIN,SEASHELLS,10008.0,4
468000,,,KELP,SEASHELLS,2040.0,1
468000,,,RAINFOREST_RESIN,SEASHELLS,10003.0,6
468000,,,SQUID_INK,SEASHELLS,1837.0,1
468000,,,VOLCANIC_ROCK,SEASHELLS,10375.0,1
468100,,,VOLCANIC_ROCK,SEASHELLS,10377.0,7
468300,,,KELP,SEASHELLS,2040.0,3
468300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,385.0,13
468300,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,385.0,1
468300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,166.0,13
468300,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,166.0,1
468300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,39.0,13
468300,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,39.0,1
468300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,881.0,13
468300,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,881.0,1
468300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,632.0,13
468300,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,632.0,1
468500,,,RAINFOREST_RESIN,SEASHELLS,10002.0,3
468700,,,KELP,SEASHELLS,2039.0,1
468700,,,SQUID_INK,SEASHELLS,1832.0,1
468800,,,DJEMBES,SEASHELLS,13400.0,3
468800,,,JAMS,SEASHELLS,6528.0,11
468800,,,KELP,SEASHELLS,2040.0,1
468800,,,SQUID_INK,SEASHELLS,1834.0,1
468800,,,VOLCANIC_ROCK,SEASHELLS,10377.0,1
468900,,,KELP,SEASHELLS,2042.0,1
468900,,,PICNIC_BASKET1,SEASHELLS,58532.0,1
468900,,,PICNIC_BASKET2,SEASHELLS,30080.0,7
468900,,,SQUID_INK,SEASHELLS,1835.0,1
468900,,,VOLCANIC_ROCK,SEASHELLS,10376.0,5
469100,,,DJEMBES,SEASHELLS,13400.0,4
469100,,,MAGNIFICENT_MACARONS,SEASHELLS,631.0,5
469200,,,PICNIC_BASKET1,SEASHELLS,58530.0,2
469200,,,PICNIC_BASKET2,SEASHELLS,30083.0,8
469300,,,RAINFOREST_RESIN,SEASHELLS,9992.0,2
469400,,,JAMS,SEASHELLS,6529.0,3
469600,,,KELP,SEASHELLS,2040.0,1
469600,,,SQUID_INK,SEASHELLS,1827.0,1
469800,,,DJEMBES,SEASHELLS,13398.0,3
469800,,,RAINFOREST_RESIN,SEASHELLS,9992.0,7
470100,,,JAMS,SEASHELLS,6530.0,7
470100,,,KELP,SEASHELLS,2040.0,1
470100,,,SQUID_INK,SEASHELLS,1831.0,1
470200,,,CROISSANTS,SEASHELLS,4262.0,7
470200,,,RAINFOREST_RESIN,SEASHELLS,10001.0,1
470800,,,KELP,SEASHELLS,2040.0,1
470800,,,SQUID_INK,SEASHELLS,1833.0,1
470900,,,CROISSANTS,SEASHELLS,4262.0,5
470900,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,382.0,17
470900,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,164.0,17
470900,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,878.0,17
470900,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,629.0,17
471000,,,JAMS,SEASHELLS,6530.0,8
471000,,,RAINFOREST_RESIN,SEASHELLS,10001.0,1
471100,,,PICNIC_BASKET1,SEASHELLS,58562.0,1
471200,,,RAINFOREST_RESIN,SEASHELLS,9992.0,4
471500,,,KELP,SEASHELLS,2039.0,2
471500,,,SQUID_INK,SEASHELLS,1829.0,2
471600,,,CROISSANTS,SEASHELLS,4262.0,5
471600,,,RAINFOREST_RESIN,SEASHELLS,9992.0,8
471600,,,RAINFOREST_RESIN,SEASHELLS,9999.0,1
471800,,,DJEMBES,SEASHELLS,13395.0,3
471800,,,KELP,SEASHELLS,2040.0,1
471800,,,RAINFOREST_RESIN,SEASHELLS,10002.0,5
471800,,,SQUID_INK,SEASHELLS,1831.0,1
471900,,,KELP,SEASHELLS,2040.0,1
471900,,,SQUID_INK,SEASHELLS,1829.0,1
471900,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,399.0,15
471900,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,176.0,15
471900,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,43.0,15
471900,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,894.0,15
471900,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,644.0,15
472000,,,DJEMBES,SEASHELLS,13397.0,1
472000,,,KELP,SEASHELLS,2042.0,1
472000,,,SQUID_INK,SEASHELLS,1833.0,1
472200,,,RAINFOREST_RESIN,SEASHELLS,9997.0,1
472300,,,KELP,SEASHELLS,2039.0,2
472300,,,RAINFOREST_RESIN,SEASHELLS,9992.0,4
472300,,,SQUID_INK,SEASHELLS,1833.0,2
472400,,,KELP,SEASHELLS,2042.0,6
472400,,,SQUID_INK,SEASHELLS,1835.0,6
472500,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,387.0,10
472500,,,VOLCANIC_ROCK_VOUCHER_10000,SEASHELLS,387.0,2
472500,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,167.0,10
472500,,,VOLCANIC_ROCK_VOUCHER_10250,SEASHELLS,167.0,2
472500,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,39.0,10
472500,,,VOLCANIC_ROCK_VOUCHER_10500,SEASHELLS,39.0,2
472500,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,882.0,10
472500,,,VOLCANIC_ROCK_VOUCHER_9500,SEASHELLS,882.0,2
472500,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,633.0,10
472500,,,VOLCANIC_ROCK_VOUCHER_9750,SEASHELLS,633.0,2
472700,,,JAMS,SEASHELLS,6528.0,4
472800,,,JAMS,SEASHELLS,6529.0,5
472900,,,DJEMBES,SEASHELLS,13398.0,1
472900,,,JAMS,SEASHELLS,6530.0,7
472900,,,KELP,SEASHELLS,2042.0,1
472900,,,RAINFOREST_RESIN,SEASHELLS,10008.0,1
472900,,,SQUID_INK,SEASHELLS,1834.0,1
473000,,,CROISSANTS,SEASHELLS,4262.0,5
473000,,,JAMS,SEASHELLS,6530.0,6
