day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,84200,MAGNIFICENT_MACARONS,654.0,12.0,652.0,14.0,646.0,29.0,662,6,670.0,29.0,675.0,14.0,658.0,0.0
1,84300,MAGNIFICENT_MACARONS,651.0,12.0,649.0,12.0,643.0,20.0,659,6,667.0,20.0,672.0,12.0,655.0,0.0
1,84400,MAGNIFICENT_MACARONS,651.0,20.0,648.0,19.0,643.0,26.0,658,10,667.0,26.0,672.0,19.0,654.5,0.0
1,84500,MAGNIFICENT_MACARONS,650.0,10.0,648.0,20.0,642.0,23.0,658,5,666.0,23.0,671.0,20.0,654.0,0.0
1,84600,MAGNIFICENT_MACARONS,649.0,18.0,647.0,14.0,641.0,30.0,653,8,657.0,9.0,665.0,30.0,651.0,0.0
1,84700,MAGNIFICENT_MACARONS,647.0,10.0,645.0,13.0,640.0,23.0,655,5,663.0,23.0,669.0,13.0,651.0,0.0
1,84800,MAGNIFICENT_MACARONS,648.0,12.0,646.0,18.0,641.0,26.0,656,6,664.0,26.0,670.0,18.0,652.0,0.0
1,84900,MAGNIFICENT_MACARONS,646.0,10.0,644.0,17.0,638.0,22.0,654,5,662.0,22.0,667.0,17.0,650.0,0.0
1,85000,MAGNIFICENT_MACARONS,639.0,20.0,637.0,19.0,631.0,23.0,647,10,655.0,23.0,660.0,19.0,643.0,0.0
1,85100,MAGNIFICENT_MACARONS,640.0,14.0,638.0,10.0,632.0,30.0,648,7,656.0,30.0,661.0,10.0,644.0,0.0
1,85200,MAGNIFICENT_MACARONS,647.0,20.0,645.0,11.0,640.0,21.0,655,10,663.0,21.0,669.0,11.0,651.0,0.0
1,85300,MAGNIFICENT_MACARONS,650.0,18.0,648.0,11.0,642.0,28.0,658,9,666.0,28.0,671.0,11.0,654.0,0.0
1,85400,MAGNIFICENT_MACARONS,654.0,10.0,652.0,10.0,647.0,21.0,662,5,670.0,21.0,676.0,10.0,658.0,0.0
1,85500,MAGNIFICENT_MACARONS,656.0,7.0,653.0,18.0,651.0,19.0,661,9,669.0,20.0,674.0,19.0,658.5,0.0
1,85600,MAGNIFICENT_MACARONS,651.0,14.0,649.0,12.0,644.0,29.0,659,7,667.0,29.0,673.0,12.0,655.0,0.0
1,85700,MAGNIFICENT_MACARONS,652.0,14.0,650.0,12.0,645.0,28.0,660,7,668.0,28.0,674.0,12.0,656.0,0.0
1,85800,MAGNIFICENT_MACARONS,651.0,12.0,649.0,16.0,643.0,23.0,659,6,667.0,23.0,672.0,16.0,655.0,0.0
1,85900,MAGNIFICENT_MACARONS,653.0,16.0,651.0,11.0,645.0,22.0,661,8,669.0,22.0,674.0,11.0,657.0,0.0
1,86000,MAGNIFICENT_MACARONS,652.0,10.0,650.0,15.0,645.0,22.0,660,5,668.0,22.0,674.0,15.0,656.0,0.0
1,86100,MAGNIFICENT_MACARONS,651.0,14.0,649.0,12.0,644.0,26.0,659,7,667.0,26.0,673.0,12.0,655.0,0.0
1,86200,MAGNIFICENT_MACARONS,649.0,12.0,647.0,15.0,642.0,27.0,657,6,665.0,27.0,671.0,15.0,653.0,0.0
1,86300,MAGNIFICENT_MACARONS,650.0,18.0,648.0,16.0,642.0,30.0,658,9,666.0,30.0,671.0,16.0,654.0,0.0
1,86400,MAGNIFICENT_MACARONS,653.0,16.0,651.0,14.0,646.0,23.0,661,8,669.0,23.0,675.0,14.0,657.0,0.0
1,86500,MAGNIFICENT_MACARONS,650.0,20.0,648.0,15.0,643.0,21.0,658,10,666.0,21.0,672.0,15.0,654.0,0.0
1,86600,MAGNIFICENT_MACARONS,648.0,14.0,646.0,16.0,641.0,30.0,656,7,664.0,30.0,670.0,16.0,652.0,0.0
1,86700,MAGNIFICENT_MACARONS,649.0,16.0,647.0,15.0,641.0,28.0,657,8,665.0,28.0,670.0,15.0,653.0,0.0
1,86800,MAGNIFICENT_MACARONS,649.0,20.0,647.0,13.0,641.0,30.0,657,10,665.0,30.0,670.0,13.0,653.0,0.0
1,86900,MAGNIFICENT_MACARONS,646.0,10.0,644.0,19.0,638.0,28.0,654,5,662.0,28.0,667.0,19.0,650.0,0.0
1,87000,MAGNIFICENT_MACARONS,646.0,18.0,644.0,14.0,638.0,26.0,654,9,662.0,26.0,667.0,14.0,650.0,0.0
1,87100,MAGNIFICENT_MACARONS,650.0,14.0,648.0,19.0,642.0,27.0,658,7,666.0,27.0,671.0,19.0,654.0,0.0
1,87200,MAGNIFICENT_MACARONS,650.0,16.0,648.0,12.0,642.0,23.0,658,8,666.0,23.0,671.0,12.0,654.0,0.0
1,87300,MAGNIFICENT_MACARONS,647.0,14.0,645.0,14.0,639.0,27.0,655,7,663.0,27.0,668.0,14.0,651.0,0.0
1,87400,MAGNIFICENT_MACARONS,645.0,18.0,643.0,10.0,637.0,29.0,653,9,661.0,29.0,666.0,10.0,649.0,0.0
1,87500,MAGNIFICENT_MACARONS,647.0,18.0,645.0,18.0,639.0,21.0,655,9,663.0,21.0,668.0,18.0,651.0,0.0
1,87600,MAGNIFICENT_MACARONS,648.0,16.0,646.0,12.0,640.0,29.0,656,8,664.0,29.0,669.0,12.0,652.0,0.0
1,87700,MAGNIFICENT_MACARONS,645.0,20.0,643.0,12.0,638.0,23.0,653,10,661.0,23.0,667.0,12.0,649.0,0.0
1,87800,MAGNIFICENT_MACARONS,647.0,12.0,645.0,15.0,639.0,29.0,655,6,663.0,29.0,668.0,15.0,651.0,0.0
1,87900,MAGNIFICENT_MACARONS,644.0,14.0,642.0,14.0,636.0,21.0,652,7,660.0,21.0,665.0,14.0,648.0,0.0
1,88000,MAGNIFICENT_MACARONS,642.0,10.0,640.0,18.0,635.0,26.0,650,5,658.0,26.0,664.0,18.0,646.0,0.0
1,88100,MAGNIFICENT_MACARONS,642.0,16.0,640.0,12.0,635.0,28.0,650,8,658.0,28.0,664.0,12.0,646.0,0.0
1,88200,MAGNIFICENT_MACARONS,642.0,16.0,640.0,17.0,635.0,20.0,650,8,658.0,20.0,664.0,17.0,646.0,0.0
1,88300,MAGNIFICENT_MACARONS,645.0,18.0,643.0,10.0,637.0,29.0,653,9,661.0,29.0,666.0,10.0,649.0,0.0
1,88400,MAGNIFICENT_MACARONS,645.0,18.0,643.0,18.0,638.0,23.0,653,9,661.0,23.0,667.0,18.0,649.0,0.0
1,88500,MAGNIFICENT_MACARONS,640.0,12.0,638.0,19.0,632.0,22.0,644,6,648.0,6.0,656.0,22.0,642.0,0.0
1,88600,MAGNIFICENT_MACARONS,641.0,10.0,639.0,16.0,633.0,30.0,649,5,657.0,30.0,662.0,16.0,645.0,0.0
1,88700,MAGNIFICENT_MACARONS,642.0,14.0,640.0,10.0,634.0,25.0,650,7,658.0,25.0,663.0,10.0,646.0,0.0
1,88800,MAGNIFICENT_MACARONS,641.0,10.0,639.0,15.0,633.0,27.0,649,5,657.0,27.0,662.0,15.0,645.0,0.0
1,88900,MAGNIFICENT_MACARONS,643.0,12.0,641.0,14.0,635.0,26.0,651,6,659.0,26.0,664.0,14.0,647.0,0.0
1,89000,MAGNIFICENT_MACARONS,646.0,18.0,644.0,16.0,639.0,22.0,654,9,662.0,22.0,668.0,16.0,650.0,0.0
1,89100,MAGNIFICENT_MACARONS,645.0,16.0,643.0,17.0,637.0,21.0,653,8,661.0,21.0,666.0,17.0,649.0,0.0
1,89200,MAGNIFICENT_MACARONS,644.0,16.0,642.0,17.0,637.0,24.0,652,8,660.0,24.0,666.0,17.0,648.0,0.0
1,89300,MAGNIFICENT_MACARONS,645.0,12.0,643.0,14.0,637.0,26.0,653,6,661.0,26.0,666.0,14.0,649.0,0.0
1,89400,MAGNIFICENT_MACARONS,640.0,16.0,638.0,16.0,633.0,30.0,648,8,656.0,30.0,662.0,16.0,644.0,0.0
1,89500,MAGNIFICENT_MACARONS,637.0,10.0,635.0,15.0,629.0,30.0,645,5,653.0,30.0,658.0,15.0,641.0,0.0
1,89600,MAGNIFICENT_MACARONS,637.0,16.0,635.0,17.0,629.0,23.0,645,8,653.0,23.0,659.0,17.0,641.0,0.0
1,89700,MAGNIFICENT_MACARONS,639.0,12.0,637.0,17.0,632.0,21.0,647,6,655.0,21.0,661.0,17.0,643.0,0.0
1,89800,MAGNIFICENT_MACARONS,644.0,16.0,642.0,18.0,637.0,27.0,652,8,660.0,27.0,666.0,18.0,648.0,0.0
1,89900,MAGNIFICENT_MACARONS,641.0,20.0,639.0,16.0,634.0,28.0,649,10,657.0,28.0,663.0,16.0,645.0,0.0
1,90000,MAGNIFICENT_MACARONS,647.0,10.0,645.0,19.0,640.0,22.0,655,5,663.0,22.0,669.0,19.0,651.0,0.0
1,90100,MAGNIFICENT_MACARONS,646.0,12.0,644.0,12.0,638.0,21.0,654,6,662.0,21.0,667.0,12.0,650.0,0.0
1,90200,MAGNIFICENT_MACARONS,646.0,10.0,644.0,19.0,638.0,24.0,654,5,662.0,24.0,667.0,19.0,650.0,0.0
1,90300,MAGNIFICENT_MACARONS,642.0,18.0,640.0,17.0,634.0,28.0,650,9,658.0,28.0,663.0,17.0,646.0,0.0
1,90400,MAGNIFICENT_MACARONS,639.0,16.0,637.0,20.0,631.0,26.0,647,8,655.0,26.0,660.0,20.0,643.0,0.0
1,90500,MAGNIFICENT_MACARONS,641.0,18.0,639.0,13.0,634.0,27.0,649,9,657.0,27.0,663.0,13.0,645.0,0.0
1,90600,MAGNIFICENT_MACARONS,643.0,5.0,640.0,18.0,638.0,19.0,648,9,656.0,21.0,661.0,19.0,645.5,0.0
1,90700,MAGNIFICENT_MACARONS,639.0,20.0,637.0,15.0,632.0,20.0,647,10,655.0,20.0,661.0,15.0,643.0,0.0
1,90800,MAGNIFICENT_MACARONS,642.0,16.0,640.0,10.0,634.0,25.0,650,8,658.0,25.0,663.0,10.0,646.0,0.0
1,90900,MAGNIFICENT_MACARONS,641.0,18.0,639.0,10.0,633.0,22.0,645,5,649.0,9.0,657.0,22.0,643.0,0.0
1,91000,MAGNIFICENT_MACARONS,642.0,20.0,640.0,20.0,635.0,30.0,650,10,658.0,30.0,664.0,20.0,646.0,0.0
1,91100,MAGNIFICENT_MACARONS,638.0,20.0,636.0,20.0,631.0,26.0,646,10,654.0,26.0,660.0,20.0,642.0,0.0
1,91200,MAGNIFICENT_MACARONS,641.0,12.0,639.0,15.0,633.0,20.0,649,6,657.0,20.0,662.0,15.0,645.0,0.0
1,91300,MAGNIFICENT_MACARONS,638.0,12.0,636.0,15.0,631.0,22.0,646,6,654.0,22.0,660.0,15.0,642.0,0.0
1,91400,MAGNIFICENT_MACARONS,637.0,20.0,635.0,17.0,630.0,24.0,645,10,653.0,24.0,659.0,17.0,641.0,0.0
1,91500,MAGNIFICENT_MACARONS,639.0,18.0,637.0,10.0,631.0,26.0,647,9,655.0,26.0,660.0,10.0,643.0,0.0
1,91600,MAGNIFICENT_MACARONS,646.0,10.0,644.0,17.0,638.0,20.0,654,5,662.0,20.0,667.0,17.0,650.0,0.0
1,91700,MAGNIFICENT_MACARONS,642.0,12.0,640.0,15.0,635.0,26.0,650,6,658.0,26.0,664.0,15.0,646.0,0.0
1,91800,MAGNIFICENT_MACARONS,641.0,12.0,639.0,13.0,634.0,20.0,649,6,657.0,20.0,663.0,13.0,645.0,0.0
1,91900,MAGNIFICENT_MACARONS,650.0,4.0,645.0,10.0,643.0,10.0,653,5,661.0,29.0,666.0,10.0,651.5,0.0
1,92000,MAGNIFICENT_MACARONS,648.0,14.0,646.0,11.0,641.0,23.0,656,7,664.0,23.0,670.0,11.0,652.0,0.0
1,92100,MAGNIFICENT_MACARONS,647.0,10.0,645.0,11.0,640.0,29.0,655,5,663.0,29.0,669.0,11.0,651.0,0.0
1,92200,MAGNIFICENT_MACARONS,650.0,16.0,648.0,10.0,642.0,29.0,658,8,666.0,29.0,671.0,10.0,654.0,0.0
1,92300,MAGNIFICENT_MACARONS,651.0,10.0,649.0,14.0,644.0,24.0,659,5,667.0,24.0,673.0,14.0,655.0,0.0
1,92400,MAGNIFICENT_MACARONS,652.0,10.0,650.0,10.0,644.0,21.0,660,5,668.0,21.0,673.0,10.0,656.0,0.0
1,92500,MAGNIFICENT_MACARONS,654.0,18.0,652.0,19.0,647.0,27.0,662,9,670.0,27.0,676.0,19.0,658.0,0.0
1,92600,MAGNIFICENT_MACARONS,653.0,14.0,651.0,13.0,645.0,27.0,661,7,669.0,27.0,674.0,13.0,657.0,0.0
1,92700,MAGNIFICENT_MACARONS,657.0,16.0,655.0,11.0,649.0,25.0,665,8,673.0,25.0,678.0,11.0,661.0,0.0
1,92800,MAGNIFICENT_MACARONS,656.0,12.0,654.0,10.0,649.0,29.0,664,6,672.0,29.0,678.0,10.0,660.0,0.0
1,92900,MAGNIFICENT_MACARONS,652.0,12.0,650.0,10.0,645.0,28.0,660,6,668.0,28.0,674.0,10.0,656.0,0.0
1,93000,MAGNIFICENT_MACARONS,649.0,14.0,647.0,12.0,641.0,23.0,657,7,665.0,23.0,670.0,12.0,653.0,0.0
1,93100,MAGNIFICENT_MACARONS,645.0,14.0,643.0,11.0,637.0,25.0,653,7,661.0,25.0,666.0,11.0,649.0,0.0
1,93200,MAGNIFICENT_MACARONS,646.0,5.0,642.0,16.0,640.0,13.0,650,8,658.0,23.0,664.0,13.0,648.0,0.0
1,93300,MAGNIFICENT_MACARONS,641.0,20.0,639.0,12.0,633.0,23.0,649,10,657.0,23.0,662.0,12.0,645.0,0.0
1,93400,MAGNIFICENT_MACARONS,645.0,18.0,643.0,18.0,638.0,23.0,653,9,661.0,23.0,667.0,18.0,649.0,0.0
1,93500,MAGNIFICENT_MACARONS,644.0,14.0,642.0,12.0,636.0,28.0,652,7,660.0,28.0,665.0,12.0,648.0,0.0
1,93600,MAGNIFICENT_MACARONS,642.0,14.0,640.0,17.0,635.0,29.0,650,7,658.0,29.0,664.0,17.0,646.0,0.0
1,93700,MAGNIFICENT_MACARONS,643.0,14.0,641.0,16.0,635.0,29.0,651,7,659.0,29.0,664.0,16.0,647.0,0.0
1,93800,MAGNIFICENT_MACARONS,641.0,20.0,639.0,11.0,633.0,20.0,644,4,649.0,10.0,657.0,20.0,642.5,0.0
1,93900,MAGNIFICENT_MACARONS,634.0,14.0,632.0,12.0,627.0,27.0,642,7,650.0,27.0,656.0,12.0,638.0,0.0
1,94000,MAGNIFICENT_MACARONS,637.0,7.0,634.0,16.0,632.0,11.0,642,8,650.0,22.0,655.0,11.0,639.5,0.0
1,94100,MAGNIFICENT_MACARONS,635.0,8.0,632.0,10.0,630.0,15.0,640,5,648.0,30.0,653.0,15.0,637.5,0.0
1,94200,MAGNIFICENT_MACARONS,637.0,8.0,633.0,18.0,631.0,11.0,641,9,649.0,28.0,655.0,11.0,639.0,0.0
1,94300,MAGNIFICENT_MACARONS,632.0,16.0,630.0,17.0,625.0,29.0,640,8,648.0,29.0,654.0,17.0,636.0,0.0
1,94400,MAGNIFICENT_MACARONS,629.0,18.0,627.0,12.0,622.0,22.0,637,9,645.0,22.0,651.0,12.0,633.0,0.0
1,94500,MAGNIFICENT_MACARONS,630.0,16.0,628.0,18.0,622.0,21.0,638,8,646.0,21.0,651.0,18.0,634.0,0.0
1,94600,MAGNIFICENT_MACARONS,628.0,12.0,626.0,13.0,621.0,28.0,636,6,644.0,28.0,650.0,13.0,632.0,0.0
1,94700,MAGNIFICENT_MACARONS,630.0,14.0,628.0,15.0,622.0,20.0,638,7,646.0,20.0,651.0,15.0,634.0,0.0
1,94800,MAGNIFICENT_MACARONS,630.0,16.0,628.0,14.0,623.0,22.0,638,8,646.0,22.0,652.0,14.0,634.0,0.0
1,94900,MAGNIFICENT_MACARONS,631.0,20.0,629.0,18.0,624.0,26.0,636,6,639.0,10.0,647.0,26.0,633.5,0.0
1,95000,MAGNIFICENT_MACARONS,630.0,10.0,628.0,16.0,622.0,29.0,638,5,646.0,29.0,651.0,16.0,634.0,0.0
1,95100,MAGNIFICENT_MACARONS,626.0,12.0,624.0,16.0,619.0,20.0,634,6,642.0,20.0,648.0,16.0,630.0,0.0
1,95200,MAGNIFICENT_MACARONS,627.0,14.0,624.0,16.0,619.0,29.0,634,7,643.0,29.0,648.0,16.0,630.5,0.0
1,95300,MAGNIFICENT_MACARONS,631.0,20.0,629.0,14.0,624.0,26.0,639,10,647.0,26.0,653.0,14.0,635.0,0.0
1,95400,MAGNIFICENT_MACARONS,633.0,10.0,631.0,11.0,626.0,28.0,641,5,649.0,28.0,655.0,11.0,637.0,0.0
1,95500,MAGNIFICENT_MACARONS,635.0,12.0,633.0,20.0,628.0,21.0,643,6,651.0,21.0,657.0,20.0,639.0,0.0
1,95600,MAGNIFICENT_MACARONS,636.0,18.0,634.0,20.0,628.0,21.0,644,9,652.0,21.0,657.0,20.0,640.0,0.0
1,95700,MAGNIFICENT_MACARONS,639.0,16.0,637.0,11.0,632.0,27.0,647,8,655.0,27.0,661.0,11.0,643.0,0.0
1,95800,MAGNIFICENT_MACARONS,639.0,16.0,637.0,20.0,631.0,21.0,647,8,655.0,21.0,660.0,20.0,643.0,0.0
1,95900,MAGNIFICENT_MACARONS,634.0,16.0,632.0,17.0,626.0,22.0,642,8,650.0,22.0,655.0,17.0,638.0,0.0
1,96000,MAGNIFICENT_MACARONS,634.0,12.0,632.0,20.0,626.0,20.0,642,6,650.0,20.0,655.0,20.0,638.0,0.0
1,96100,MAGNIFICENT_MACARONS,638.0,16.0,636.0,20.0,630.0,26.0,646,8,654.0,26.0,659.0,20.0,642.0,0.0
1,96200,MAGNIFICENT_MACARONS,638.0,14.0,636.0,10.0,630.0,20.0,646,7,654.0,20.0,659.0,10.0,642.0,0.0
1,96300,MAGNIFICENT_MACARONS,637.0,14.0,635.0,12.0,630.0,23.0,645,7,653.0,23.0,659.0,12.0,641.0,0.0
1,96400,MAGNIFICENT_MACARONS,634.0,12.0,632.0,10.0,626.0,25.0,642,6,650.0,25.0,655.0,10.0,638.0,0.0
1,96500,MAGNIFICENT_MACARONS,638.0,20.0,636.0,16.0,631.0,25.0,646,10,654.0,25.0,660.0,16.0,642.0,0.0
1,96600,MAGNIFICENT_MACARONS,640.0,14.0,638.0,18.0,632.0,24.0,648,7,656.0,24.0,661.0,18.0,644.0,0.0
1,96700,MAGNIFICENT_MACARONS,635.0,10.0,633.0,10.0,628.0,30.0,643,5,651.0,30.0,657.0,10.0,639.0,0.0
1,96800,MAGNIFICENT_MACARONS,639.0,4.0,634.0,14.0,632.0,18.0,642,7,650.0,28.0,655.0,18.0,640.5,0.0
1,96900,MAGNIFICENT_MACARONS,636.0,14.0,634.0,11.0,628.0,22.0,644,7,652.0,22.0,657.0,11.0,640.0,0.0
1,97000,MAGNIFICENT_MACARONS,635.0,14.0,633.0,13.0,628.0,24.0,643,7,651.0,24.0,657.0,13.0,639.0,0.0
1,97100,MAGNIFICENT_MACARONS,637.0,16.0,635.0,16.0,630.0,29.0,645,8,653.0,29.0,659.0,16.0,641.0,0.0
1,97200,MAGNIFICENT_MACARONS,634.0,10.0,632.0,11.0,627.0,20.0,642,5,650.0,20.0,656.0,11.0,638.0,0.0
1,97300,MAGNIFICENT_MACARONS,636.0,10.0,634.0,10.0,629.0,21.0,644,5,652.0,21.0,658.0,10.0,640.0,0.0
1,97400,MAGNIFICENT_MACARONS,633.0,20.0,631.0,17.0,626.0,30.0,641,10,649.0,30.0,655.0,17.0,637.0,0.0
1,97500,MAGNIFICENT_MACARONS,636.0,12.0,634.0,18.0,628.0,24.0,644,6,652.0,24.0,657.0,18.0,640.0,0.0
1,97600,MAGNIFICENT_MACARONS,636.0,20.0,634.0,10.0,628.0,25.0,644,10,652.0,25.0,657.0,10.0,640.0,0.0
1,97700,MAGNIFICENT_MACARONS,632.0,10.0,630.0,17.0,624.0,27.0,640,5,648.0,27.0,653.0,17.0,636.0,0.0
1,97800,MAGNIFICENT_MACARONS,633.0,16.0,631.0,20.0,625.0,26.0,641,8,649.0,26.0,654.0,20.0,637.0,0.0
1,97900,MAGNIFICENT_MACARONS,630.0,20.0,628.0,14.0,623.0,23.0,638,10,646.0,23.0,652.0,14.0,634.0,0.0
1,98000,MAGNIFICENT_MACARONS,629.0,16.0,627.0,16.0,621.0,25.0,637,8,645.0,25.0,650.0,16.0,633.0,0.0
1,98100,MAGNIFICENT_MACARONS,629.0,16.0,627.0,13.0,621.0,30.0,637,8,645.0,30.0,650.0,13.0,633.0,0.0
1,98200,MAGNIFICENT_MACARONS,630.0,18.0,628.0,16.0,623.0,29.0,638,9,646.0,29.0,652.0,16.0,634.0,0.0
1,98300,MAGNIFICENT_MACARONS,634.0,10.0,632.0,13.0,627.0,21.0,642,5,650.0,21.0,656.0,13.0,638.0,0.0
1,98400,MAGNIFICENT_MACARONS,632.0,14.0,630.0,16.0,625.0,27.0,637,5,640.0,7.0,648.0,27.0,634.5,0.0
1,98500,MAGNIFICENT_MACARONS,632.0,12.0,630.0,10.0,625.0,30.0,640,6,648.0,30.0,654.0,10.0,636.0,0.0
1,98600,MAGNIFICENT_MACARONS,632.0,14.0,630.0,20.0,624.0,24.0,640,7,648.0,24.0,653.0,20.0,636.0,0.0
1,98700,MAGNIFICENT_MACARONS,635.0,10.0,633.0,17.0,627.0,25.0,643,5,651.0,25.0,656.0,17.0,639.0,0.0
1,98800,MAGNIFICENT_MACARONS,635.0,12.0,633.0,19.0,627.0,23.0,643,6,651.0,23.0,657.0,19.0,639.0,0.0
1,98900,MAGNIFICENT_MACARONS,642.0,5.0,640.0,8.0,637.0,20.0,645,10,653.0,24.0,658.0,17.0,643.5,0.0
1,99000,MAGNIFICENT_MACARONS,635.0,14.0,633.0,14.0,627.0,27.0,643,7,651.0,27.0,656.0,14.0,639.0,0.0
1,99100,MAGNIFICENT_MACARONS,634.0,20.0,632.0,16.0,627.0,22.0,642,10,650.0,22.0,656.0,16.0,638.0,0.0
1,99200,MAGNIFICENT_MACARONS,629.0,14.0,627.0,18.0,621.0,26.0,637,7,645.0,26.0,650.0,18.0,633.0,0.0
1,99300,MAGNIFICENT_MACARONS,626.0,16.0,624.0,12.0,618.0,21.0,630,9,634.0,8.0,642.0,21.0,628.0,0.0
1,99400,MAGNIFICENT_MACARONS,627.0,14.0,625.0,20.0,620.0,29.0,635,7,643.0,29.0,649.0,20.0,631.0,0.0
1,99500,MAGNIFICENT_MACARONS,627.0,16.0,625.0,13.0,619.0,20.0,635,8,643.0,20.0,649.0,13.0,631.0,0.0
1,99600,MAGNIFICENT_MACARONS,625.0,16.0,623.0,13.0,618.0,28.0,633,8,641.0,28.0,647.0,13.0,629.0,0.0
1,99700,MAGNIFICENT_MACARONS,625.0,14.0,623.0,12.0,617.0,26.0,633,7,641.0,26.0,646.0,12.0,629.0,0.0
1,99800,MAGNIFICENT_MACARONS,625.0,10.0,623.0,14.0,617.0,25.0,633,5,641.0,25.0,646.0,14.0,629.0,0.0
1,99900,MAGNIFICENT_MACARONS,621.0,18.0,619.0,13.0,614.0,27.0,629,9,637.0,27.0,643.0,13.0,625.0,0.0
1,100000,MAGNIFICENT_MACARONS,620.0,12.0,618.0,13.0,612.0,25.0,628,6,636.0,25.0,641.0,13.0,624.0,0.0
1,100100,MAGNIFICENT_MACARONS,621.0,16.0,619.0,19.0,614.0,26.0,629,8,637.0,26.0,643.0,19.0,625.0,0.0
1,100200,MAGNIFICENT_MACARONS,627.0,18.0,625.0,15.0,619.0,30.0,635,9,643.0,30.0,648.0,15.0,631.0,0.0
1,100300,MAGNIFICENT_MACARONS,625.0,16.0,623.0,17.0,617.0,29.0,633,8,641.0,29.0,646.0,17.0,629.0,0.0
1,100400,MAGNIFICENT_MACARONS,629.0,20.0,627.0,10.0,621.0,21.0,637,10,645.0,21.0,650.0,10.0,633.0,0.0
1,100500,MAGNIFICENT_MACARONS,629.0,18.0,627.0,12.0,621.0,27.0,637,9,645.0,27.0,650.0,12.0,633.0,0.0
1,100600,MAGNIFICENT_MACARONS,627.0,14.0,625.0,20.0,620.0,30.0,635,7,643.0,30.0,649.0,20.0,631.0,0.0
1,100700,MAGNIFICENT_MACARONS,630.0,18.0,628.0,16.0,622.0,25.0,638,9,646.0,25.0,651.0,16.0,634.0,0.0
1,100800,MAGNIFICENT_MACARONS,629.0,16.0,627.0,10.0,622.0,29.0,637,8,645.0,29.0,651.0,10.0,633.0,0.0
1,100900,MAGNIFICENT_MACARONS,633.0,10.0,631.0,16.0,626.0,28.0,641,5,649.0,28.0,655.0,16.0,637.0,0.0
1,101000,MAGNIFICENT_MACARONS,634.0,14.0,632.0,16.0,627.0,30.0,642,7,650.0,30.0,656.0,16.0,638.0,0.0
1,101100,MAGNIFICENT_MACARONS,637.0,10.0,635.0,12.0,630.0,21.0,645,5,653.0,21.0,659.0,12.0,641.0,0.0
1,101200,MAGNIFICENT_MACARONS,634.0,14.0,632.0,13.0,627.0,22.0,642,7,650.0,22.0,656.0,13.0,638.0,0.0
1,101300,MAGNIFICENT_MACARONS,634.0,20.0,632.0,13.0,627.0,21.0,642,10,650.0,21.0,656.0,13.0,638.0,0.0
1,101400,MAGNIFICENT_MACARONS,638.0,20.0,636.0,19.0,631.0,21.0,646,10,654.0,21.0,660.0,19.0,642.0,0.0
1,101500,MAGNIFICENT_MACARONS,642.0,12.0,640.0,15.0,634.0,24.0,650,6,658.0,24.0,663.0,15.0,646.0,0.0
1,101600,MAGNIFICENT_MACARONS,640.0,18.0,638.0,11.0,633.0,25.0,648,9,656.0,25.0,662.0,11.0,644.0,0.0
1,101700,MAGNIFICENT_MACARONS,637.0,20.0,635.0,14.0,629.0,30.0,645,10,653.0,30.0,658.0,14.0,641.0,0.0
1,101800,MAGNIFICENT_MACARONS,637.0,10.0,635.0,16.0,629.0,30.0,645,5,653.0,30.0,658.0,16.0,641.0,0.0
1,101900,MAGNIFICENT_MACARONS,638.0,14.0,636.0,18.0,631.0,26.0,646,7,654.0,26.0,660.0,18.0,642.0,0.0
1,102000,MAGNIFICENT_MACARONS,636.0,10.0,634.0,13.0,628.0,23.0,644,5,652.0,23.0,657.0,13.0,640.0,0.0
1,102100,MAGNIFICENT_MACARONS,634.0,20.0,632.0,19.0,626.0,27.0,642,10,650.0,27.0,655.0,19.0,638.0,0.0
1,102200,MAGNIFICENT_MACARONS,633.0,18.0,631.0,10.0,626.0,26.0,641,9,649.0,26.0,655.0,10.0,637.0,0.0
1,102300,MAGNIFICENT_MACARONS,632.0,10.0,630.0,17.0,625.0,21.0,640,5,648.0,21.0,654.0,17.0,636.0,0.0
1,102400,MAGNIFICENT_MACARONS,634.0,10.0,632.0,14.0,627.0,20.0,642,5,650.0,20.0,656.0,14.0,638.0,0.0
1,102500,MAGNIFICENT_MACARONS,638.0,12.0,636.0,15.0,630.0,28.0,646,6,654.0,28.0,659.0,15.0,642.0,0.0
1,102600,MAGNIFICENT_MACARONS,638.0,20.0,636.0,12.0,631.0,29.0,646,10,654.0,29.0,660.0,12.0,642.0,0.0
1,102700,MAGNIFICENT_MACARONS,639.0,10.0,637.0,11.0,632.0,21.0,647,5,655.0,21.0,661.0,11.0,643.0,0.0
1,102800,MAGNIFICENT_MACARONS,641.0,10.0,639.0,18.0,634.0,25.0,649,5,657.0,25.0,663.0,18.0,645.0,0.0
1,102900,MAGNIFICENT_MACARONS,641.0,20.0,639.0,11.0,634.0,26.0,649,10,657.0,26.0,663.0,11.0,645.0,0.0
1,103000,MAGNIFICENT_MACARONS,641.0,14.0,639.0,19.0,634.0,29.0,649,7,657.0,29.0,663.0,19.0,645.0,0.0
1,103100,MAGNIFICENT_MACARONS,638.0,16.0,636.0,18.0,631.0,25.0,646,8,654.0,25.0,660.0,18.0,642.0,0.0
